goal ,pledged ,backers ,currency ,main_category ,duration 
3500,0,0,1,7,3888000.0
2100,2335,51,1,7,3020400.0
7000,5,1,1,7,2588400.0
500,511,21,1,7,1077467.0
3500,3600,61,1,7,2359625.0
1600,1665,15,1,7,2160000.0
20000,0,0,1,7,2595600.0
25000,0,0,1,7,2592000.0
350,140,4,1,7,602634.0
600,0,0,1,7,2592000.0
4500,365,10,1,7,2592000.0
4000,6,2,1,7,5184000.0
8000,520,6,1,7,2592000.0
1200,1213,8,1,7,2592000.0
1500,0,0,1,7,2160000.0
8000,425,11,1,7,4300419.0
1100,6163,21,1,7,2728850.0
1750,130,5,1,7,1728000.0
2800,252,9,1,7,3502462.0
15000,0,0,1,7,2592000.0
2200,2460,63,1,7,1728000.0
3500,726,15,1,7,2748939.0
7500,3076,51,1,7,2592000.0
12000,12125,91,1,7,5184000.0
10000,0,0,1,7,7727509.0
20000,3332,47,1,7,2595600.0
7500,7505,99,1,7,2592000.0
15000,481,5,1,7,2592000.0
4500,25,1,1,7,1814400.0
8000,1511,16,1,7,7694947.0
5000,321,13,1,7,2592000.0
132300,50,2,1,7,2592000.0
3000,4193,73,1,7,3109863.0
4,5,2,1,7,460802.0
5000,12,1,1,7,2592000.0
15000,210,4,1,7,2592000.0
1500,324,13,1,7,2592000.0
800,1030,34,1,7,2592000.0
5000,602,10,1,7,2866722.0
10000,155,3,1,7,3385957.0
10000,0,0,1,7,5184000.0
5000,91,4,1,7,3150982.0
3000,338,10,1,7,2284995.0
750,30,1,1,7,3881170.0
8000,8822,95,1,7,2592000.0
2500,25,1,1,7,2595600.0
7000,30,1,1,7,3263768.0
900,10,2,1,7,2592000.0
20000,100,1,1,7,2176656.0
100,0,0,1,7,2592000.0
5000,20,1,1,7,2592000.0
250,711,3,1,7,2592000.0
1250,455,18,1,7,3888000.0
100,384,14,1,7,2681798.0
550,820,25,1,7,1559521.0
8000,1725,9,1,7,2160000.0
600,5,1,1,7,1814400.0
1000,1040,10,1,7,1724400.0
4000,4860,82,1,7,7862400.0
8500,10933,196,1,7,2592000.0
5000,0,0,1,7,2592000.0
10000,7626,47,1,7,3798641.0
1450,100,1,1,7,1099604.0
5000,887,15,1,7,2592000.0
3000,0,0,1,7,5184000.0
1750,0,0,1,7,2588400.0
3000,390,4,1,7,2592000.0
3500,3965,44,1,7,2592000.0
2000,348,3,1,7,2592000.0
10000,1402,30,1,7,2592000.0
2500,25,1,1,7,2588400.0
1800,535,9,1,7,2160000.0
2500,2610,28,1,7,5184000.0
800,2031,42,1,7,2595600.0
60000,45285,354,1,7,2820090.0
100,5,1,1,7,2592000.0
25000,26323,181,1,7,2079931.0
2000,3925,55,1,7,2160000.0
50000,1924018,1992,1,7,2592000.0
3000,5,1,1,7,2592000.0
4000,8321,117,1,7,5184000.0
50000,540,3,1,7,5184000.0
25000,0,0,1,7,2592000.0
500,1412,38,1,7,2177555.0
16000,32,3,1,7,2592000.0
10000,0,0,1,7,2592000.0
7000,7977,144,1,7,2592000.0
2550,1,1,1,7,2592000.0
2500,55,3,1,7,2592000.0
20000,3677,44,1,7,2471935.0
3800,1251,20,1,7,3647649.0
5000,5010,20,1,7,1219495.0
4400,335,5,1,7,2592000.0
5000,0,0,1,7,4181516.0
500,510,17,1,7,2188116.0
14000,2116,27,1,7,1219142.0
450,3391,32,1,7,2588400.0
12000,78965,483,1,7,2595732.0
500,565,10,1,7,2592000.0
2500,859,36,1,7,2592000.0
1800,20,1,1,7,1814400.0
4000,4114,63,1,7,2863746.0
1200,50,1,1,7,2595600.0
20000,0,0,1,7,4667171.0
2533,2557,45,1,7,5184000.0
10000,134,10,1,7,2592000.0
12000,602,3,1,7,2667428.0
5000,1655,22,1,7,2639649.0
500,1315,23,1,7,1814400.0
5000,31,3,1,7,4639785.0
3000,0,0,1,7,2592000.0
1500,306,9,1,7,2592000.0
2700,0,0,1,7,2592000.0
10000,0,0,1,7,2592000.0
1000,4982,71,1,7,5184000.0
4000,4040,18,1,7,2592000.0
28000,15,2,1,7,1427274.0
400,420,6,1,7,3024000.0
2570,2571,19,1,7,2592000.0
3500,1038,14,1,7,5184000.0
800,160,4,1,7,1728000.0
720,277,12,1,7,1112881.0
3500,225,8,1,7,3170238.0
2100,0,0,1,7,2709584.0
4500,4505,19,1,7,1903306.0
5000,0,0,1,7,2588400.0
15000,170,6,1,7,1491776.0
14000,79,2,1,7,1731600.0
650,0,0,1,7,1206000.0
37750,4535,3,1,7,3386068.0
10000,50,1,1,7,2592000.0
500,500,12,1,7,442210.0
2000,0,0,1,7,5184000.0
350,455,13,1,7,2258050.0
400,0,0,1,7,3020400.0
13000,6317,146,1,7,2592000.0
39000,0,0,1,7,2592000.0
300,335,11,1,7,1985747.0
600,11,2,1,7,2592000.0
20000,0,0,1,7,5184000.0
5000,210,6,1,7,5184000.0
5000,1170,13,1,7,2592000.0
500,242,9,1,7,5184000.0
2100,21,2,1,7,2588400.0
1000,0,0,1,7,2678400.0
4000,4809,92,1,7,2788641.0
3000,0,0,1,7,3450732.0
3500,246,7,1,7,2705326.0
3500,200,8,1,7,1296000.0
9000,9741,143,1,7,2799798.0
2500,160,3,1,7,886736.0
5000,12278,105,1,7,2419042.0
100,117,5,1,7,2592000.0
3950,3980,86,1,7,2251989.0
800,1957,36,1,7,3888000.0
3400,5331,24,1,7,3338508.0
600,100,2,1,7,1541167.0
7000,0,0,1,7,2592000.0
6000,22556,334,1,7,1209600.0
4000,4290,59,1,7,2685229.0
10000,10827,133,1,7,5184000.0
2500,2512,71,1,7,2419200.0
600,633,15,1,7,2592000.0
1000,1000,10,1,7,5056947.0
3000,1100,10,1,7,2592000.0
200,200,22,1,7,2595600.0
2000,100,1,1,7,2592000.0
774,1346,39,1,7,2592000.0
1000,1091,21,1,7,1818000.0
20000,0,0,1,7,2592000.0
2900,1257,5,1,7,1814400.0
500,525,3,1,7,1647255.0
5000,11486,190,1,7,1241761.0
795,0,0,1,7,1728000.0
1500,1655,23,1,7,7776000.0
2000,3266,124,1,7,2592000.0
100,346,12,1,7,1209600.0
10000,385,11,1,7,2595600.0
1700,2469,57,1,7,2971521.0
9500,10718,165,1,7,2592000.0
5000,0,0,1,7,3888000.0
2000,484,15,1,7,2592000.0
2000,0,0,1,7,7245669.0
1300,1555,29,1,7,2592000.0
5000,5106,38,1,7,2787759.0
11720,561,17,1,7,2592000.0
500,110,2,1,7,2588400.0
150,255,7,1,7,2592000.0
4000,0,0,1,7,1569482.0
2500,40,3,1,7,5184000.0
1500,170,8,1,7,4232693.0
1000,1301,28,1,7,1728000.0
14000,3954,81,1,7,2592000.0
350,385,16,1,7,2592000.0
10000,10571,79,1,7,4060800.0
3800,4090,55,1,7,2426865.0
500,1377,28,1,7,7687650.0
60000,104,4,1,7,5184000.0
15000,0,0,1,7,2592000.0
600,676,27,1,7,2592000.0
1500,1770,43,1,7,2123029.0
1000,0,0,1,7,2592000.0
100000,235,3,1,7,2592000.0
15000,320,5,1,7,2592000.0
18000,18690,87,1,7,2592000.0
450,0,0,1,7,2595600.0
3477,483,15,1,7,5184000.0
2000,0,0,1,7,1209600.0
8750,1189,18,1,7,3456000.0
15000,155,5,1,7,5184000.0
5000,150,5,1,7,2592000.0
4763,40,4,1,7,2592000.0
25000,1,1,1,7,2592000.0
6000,3345,30,1,7,3024000.0
1342,1588,69,1,7,2639100.0
2800,125,9,1,7,3019404.0
3000,3032,29,1,7,2702748.0
3000,145,6,1,7,2644151.0
2650,2651,22,1,7,5184000.0
1500,1655,23,1,7,2592000.0
11649,755,16,1,7,1728000.0
775,776,21,1,7,1510141.0
600,2392,50,1,7,2592000.0
34110,475,19,1,7,3024000.0
2600,591,7,1,7,1932626.0
1200,0,0,1,7,3384727.0
3000,3055,62,1,7,4166525.0
500,110,1,1,7,2592000.0
400,50,1,1,7,1296000.0
6000,8,3,1,7,7708768.0
2500,170,5,1,7,2499490.0
800,0,0,1,7,2605712.0
2754,3943,79,1,7,2713339.0
8000,0,0,1,7,5187600.0
3000,675,14,1,7,2119551.0
350,60,3,1,7,2593134.0
3500,4716,37,1,7,3110400.0
5430,6765,33,1,7,2586372.0
2000,2000,38,1,7,4320000.0
1000,1260,18,1,7,2592000.0
10000,25,1,1,7,2592000.0
2200,10,1,1,7,5180400.0
5000,50,2,1,7,4947019.0
10000,13175,98,1,7,2700624.0
3200,3210,37,1,7,2246400.0
2000,0,0,1,7,2588400.0
300,1006,29,1,7,2489840.0
400,850,19,1,7,1281817.0
6000,24855,376,1,7,2530139.0
5000,5220,58,1,7,5184000.0
2000,1060,22,1,7,2588400.0
1000,0,0,1,7,2592000.0
1200,200,5,1,7,2592000.0
3500,4258,57,1,7,4334962.0
5000,10,2,1,7,2592000.0
3500,75,4,1,7,4159036.0
1800,1800,18,1,7,3452400.0
30000,345,6,1,7,2592000.0
500,116,4,1,7,2592000.0
7500,982,13,1,7,2592000.0
11000,1,1,1,7,2592000.0
10000,1836,42,1,7,2588400.0
5000,80,2,1,7,2588400.0
22000,22096,88,1,7,2887815.0
3000,3235,27,1,7,2592000.0
1000,455,11,1,7,3060763.0
3000,100,4,1,7,2592000.0
1000,1588,16,1,7,3488091.0
12000,30,1,1,7,2622020.0
6000,0,0,1,7,2344644.0
9000,150,1,1,7,2556188.0
20000,205,1,1,7,2595600.0
1200,10,1,1,7,4320000.0
1000,0,0,1,7,1158159.0
1500,1737,35,1,7,2558214.0
4000,4470,92,1,7,5184000.0
8500,313,10,1,7,7344000.0
300,60,3,1,7,1728000.0
325,168,7,1,7,3089323.0
478000,65,4,1,7,2592000.0
1000,1123,34,1,7,2588506.0
12000,80,3,1,7,5184000.0
5000,0,0,1,7,1209600.0
7000,450,6,1,7,2550604.0
5300,100,1,1,7,2592000.0
3000,1022,13,1,7,1296000.0
3300,3335,40,1,7,1728000.0
300,0,0,1,7,1728000.0
595,1046,27,1,7,1213200.0
7500,50,1,1,7,4230009.0
50,303,25,1,7,2588400.0
250,345,3,1,7,1023277.0
500,10,2,1,7,1123200.0
40000,11,2,1,7,1728000.0
100000,1305,22,1,7,2561772.0
1000,1335,31,1,7,1731600.0
4000,4492,58,1,7,2592000.0
2750,111,6,1,7,5184000.0
2000,25,1,1,7,1649526.0
2000,3431,107,1,7,2592000.0
3000,3601,49,1,7,3024000.0
2000,0,0,1,7,2592000.0
3800,0,0,1,7,4320000.0
1000,100,2,1,7,2592000.0
2500,0,0,1,7,5184000.0
2500,50,2,1,7,2592000.0
7500,61,4,1,7,2592000.0
5000,1826,16,1,7,2165364.0
29500,30155,264,1,7,3196800.0
2500,85,2,1,7,2592000.0
2500,601,3,1,7,5184000.0
2000,2535,16,1,7,2595600.0
10000,6438,43,1,7,2592000.0
3000,6269,133,1,7,3020400.0
20000,1,1,1,7,2592000.0
5500,1066,45,1,7,3196800.0
4000,20,4,1,7,1123200.0
110,0,0,1,7,2592000.0
10000,0,0,1,7,2592000.0
500,180,11,1,7,1740563.0
30000,0,0,1,7,5184000.0
50,0,0,1,7,2592000.0
1000,0,0,1,7,1209257.0
5000,1081,23,1,7,2564016.0
500,0,0,1,7,4014892.0
10000,2200,20,1,7,2592000.0
500,620,15,1,7,5184000.0
50,97,49,1,7,2592000.0
315,353,19,1,7,1419185.0
1250,0,0,1,7,2592000.0
6500,15,3,1,7,4751428.0
650,15,1,1,7,5180400.0
1000,0,0,1,7,2592000.0
2500,5352,64,1,7,2592000.0
4500,4536,41,1,7,2592000.0
55000,10,1,1,7,5184000.0
5000,7214,135,1,7,2592000.0
13000,1,1,1,7,3888000.0
225,0,0,1,7,2592000.0
7500,12381,89,1,7,2592000.0
2500,3406,39,1,7,2592000.0
6500,6500,45,1,7,2592000.0
4200,6795,56,1,7,5184000.0
4500,5056,101,1,7,2588400.0
700,0,0,1,7,1209600.0
40000,0,0,1,7,5184000.0
8000,13,2,1,7,2592000.0
25000,10813,84,1,7,2592000.0
5000,793,27,1,7,2678400.0
100,2,1,1,7,3456000.0
20000,6820,37,1,7,2680522.0
8000,351,5,1,7,5184000.0
500,664,23,1,7,2592000.0
5000,570,9,1,7,5184000.0
10,19,6,1,7,5184000.0
300,524,23,1,7,4187265.0
80000,0,0,1,7,2212472.0
11000,13180,138,1,7,3230091.0
1500,0,0,1,7,1814400.0
1500,1540,31,1,7,4870734.0
1500,2323,68,1,7,2592000.0
3500,711,13,1,7,2851200.0
7000,7455,82,1,7,2592000.0
4280,5658,58,1,7,2595600.0
6000,8000,141,1,7,6161971.0
1200,1415,23,1,7,2592000.0
2500,2531,16,1,7,1925848.0
425,25,1,1,7,3888000.0
850,295,12,1,7,2592000.0
35000,9327,92,1,7,2158152.0
100,100,2,1,7,864000.0
2000,2572,38,1,7,2592000.0
5000,5033,46,1,7,4864720.0
2000,0,0,1,7,2588400.0
1800,1970,46,1,7,2595600.0
1000,1000,20,1,7,2278787.0
12000,1,1,1,7,2592000.0
4500,7148,105,1,7,2350679.0
8500,8529,350,1,7,2592000.0
7000,140,6,1,7,7775465.0
500,501,12,1,7,2592000.0
30000,4476,80,1,7,2588400.0
3700,671,42,1,7,2592000.0
250,0,0,1,7,608400.0
1650,2017,37,1,7,1850225.0
500,156,5,1,7,1846647.0
6000,6330,51,1,7,2592000.0
9800,902,12,1,7,2595600.0
9000,220,3,1,7,4615136.0
2000,2245,61,1,7,3024000.0
35000,0,0,1,7,2592000.0
25000,2429,23,1,7,2592000.0
2000,2213,67,1,7,2416315.0
50000,0,0,1,7,2592000.0
1500,1615,48,1,7,2265446.0
1000,1140,23,1,7,2250000.0
25000,7836,26,1,7,5184000.0
2500,616,17,1,7,6509864.0
2000,150,2,1,7,1624111.0
3000,971,11,1,7,1209600.0
35000,576,10,1,7,3110400.0
2000,525,3,1,7,3363270.0
2000,425,3,1,7,2843163.0
50,193,11,1,7,345600.0
5500,0,0,1,7,2592000.0
1500,1,1,1,7,5184000.0
4500,315,8,1,7,2590940.0
10000,380,1,1,7,4320000.0
2500,5111,59,1,7,2592000.0
200,25,1,1,7,2592000.0
2000,2410,68,1,7,3992803.0
7000,1208,8,1,7,2017896.0
100000,0,0,1,7,5184000.0
6500,530,16,1,7,3888000.0
33000,40,1,1,7,2854800.0
300,300,10,1,7,1818000.0
2000,136,3,1,7,2592000.0
7500,9038,158,1,7,5184000.0
5000,5360,74,1,7,3628800.0
12000,14275,107,1,7,2592000.0
8000,5,1,1,7,4320000.0
10000,10095,124,1,7,2520078.0
150000,1,1,1,7,2592000.0
1000,10,1,1,7,5184000.0
6000,1,1,1,7,2592000.0
600,55,3,1,7,2592000.0
1500,210,3,1,7,2592000.0
10000,1180,13,1,7,1339660.0
2500,3462,66,1,7,1237263.0
12000,12903,109,1,7,2678400.0
800,840,34,1,7,864000.0
3000,1055,14,1,7,2592000.0
859,70,3,1,7,2592000.0
200000,22703,51,1,7,2588400.0
2220,2316,56,1,7,2592000.0
700,2564,158,1,7,1900800.0
500,501,20,1,7,3884400.0
1100,0,0,1,7,4231552.0
2000,2116,45,1,7,2160000.0
6000,10282,135,1,7,2592000.0
25000,315,2,1,7,2592000.0
50000,1392,37,1,7,2588400.0
1000,0,0,1,7,2592000.0
100000000,115,2,1,7,5184000.0
5000,30,3,1,7,2592000.0
4500,1260,15,1,7,2592000.0
1,25,1,1,7,2592000.0
11000,960,6,1,7,2678400.0
450,955,16,1,7,1728000.0
2600,2610,43,1,7,2772259.0
2500,10,1,1,7,3110400.0
1000,1210,29,1,7,2591915.0
1000,284,17,1,7,1292400.0
7600,103,6,1,7,2592000.0
600,206,9,1,7,4319207.0
1600,1725,30,1,7,2592000.0
500,6,2,1,7,2592000.0
10000,23880,71,1,7,2907698.0
5500,0,0,1,7,3888000.0
4000,6696,103,1,7,3628800.0
5000,180,9,1,7,5062321.0
500,655,18,1,7,1728000.0
850,863,26,1,7,1692551.0
10,193,8,1,7,2595600.0
4000,412,12,1,7,5184000.0
11000,1325,16,1,7,2422800.0
2200,0,0,1,7,2708659.0
300,0,0,1,7,2592000.0
5000,17498,174,1,7,2248443.0
200,0,0,1,7,4236915.0
1300,557,17,1,7,3456000.0
500,511,16,1,7,2592000.0
10000,14574,317,1,7,2741349.0
160,428,11,1,7,1710839.0
4000,1,1,1,7,2592000.0
600,225,4,1,7,2674800.0
30000,790,16,1,7,2922017.0
500,1093,30,1,7,2097266.0
2500,2995,27,1,7,2588400.0
1000,5,1,1,7,2514044.0
6000,7200,102,1,7,2595600.0
900,2098,45,1,7,1654101.0
300,1,1,1,7,3888000.0
600,640,14,1,7,864000.0
50,319,26,1,7,1724400.0
2500,0,0,1,7,5184000.0
90000,1556,29,1,7,2332800.0
15000,17670,244,1,7,2592000.0
6200,6534,58,1,7,1036800.0
7000,192,9,1,7,2592000.0
2400,261,6,1,7,3517324.0
15000,3934,90,1,7,2678400.0
1000,0,0,1,7,2592000.0
300,365,14,1,7,467793.0
650,950,21,1,7,1382400.0
2500,3765,48,1,7,2592000.0
150,71,4,1,7,1708863.0
2500,3300,57,1,7,1036800.0
1200,1200,6,1,7,2592000.0
800,1075,7,1,7,2595600.0
2000,233,5,1,7,1815671.0
5500,218,9,1,7,2668903.0
1500,130,6,1,7,4376376.0
1200,0,0,1,7,2592000.0
2500,800,24,1,7,2592000.0
3500,60,3,1,7,2592000.0
1000,1520,31,1,7,1723205.0
10000,2392,31,1,7,3978000.0
500,1049,13,1,7,1903783.0
10000,10075,44,1,7,2592000.0
3600,4036,103,1,7,1209600.0
5500,0,0,1,7,2595600.0
50000,32549,281,1,7,2592000.0
13000,9398,83,1,7,2678400.0
1000,0,0,1,7,2588400.0
3000,1156,40,1,7,2505221.0
1000,1820,41,1,7,2695567.0
1100,1400,42,1,7,2592000.0
500,25,1,1,7,5184000.0
10000,61,3,1,7,5184000.0
606,721,20,1,7,3195254.0
3000,3680,65,1,7,3888000.0
2000,0,0,1,7,2540856.0
3000,3238,78,1,7,1682588.0
1500,2145,50,1,7,2592000.0
2000,0,0,1,7,2592000.0
400,1395,17,1,7,1296000.0
500,0,0,1,7,2592000.0
450,745,23,1,7,3196800.0
8000,831,15,1,7,2588400.0
600,0,0,1,7,2592000.0
1000,115,4,1,7,3355050.0
2200,3252,122,1,7,1558800.0
20000,52,3,1,7,2588400.0
3000,3000,31,1,7,2592000.0
1000,2602,60,1,7,2592000.0
2500,4127,96,1,7,1875180.0
3500,542,17,1,7,3891600.0
600,901,28,1,7,910292.0
14000,16007,382,1,7,2630487.0
3000,3619,91,1,7,2592000.0
22000,562,5,1,7,5184000.0
2000,2025,23,1,7,3640905.0
5000,50,1,1,7,4281039.0
3000,3020,64,1,7,1818000.0
1600,2781,25,1,7,2810406.0
5000,5933,67,1,7,3669337.0
5000,5391,27,1,7,4702039.0
10000,45,3,1,7,2592000.0
750,1146,47,1,7,2419200.0
250,335,20,1,7,861374.0
1000,125,3,1,7,604800.0
300,0,0,1,7,2592000.0
50,170,8,1,7,1463724.0
6900,0,0,1,7,3888000.0
15000,15117,119,1,7,2592000.0
4500,1171,17,1,7,2592000.0
300,0,0,1,7,2592000.0
550000,0,0,1,7,2592000.0
2000,70,4,1,7,1728000.0
200,685,15,1,7,1724400.0
6000,6120,31,1,7,2592000.0
5000,86,5,1,7,5184000.0
500,700,14,1,7,1252555.0
1500,1707,13,1,7,3888000.0
2500,2700,49,1,7,7746858.0
2000,60,3,1,7,2314049.0
5000,5080,61,1,7,2592000.0
5000,5393,156,1,7,2592000.0
350,480,47,1,7,2592000.0
2500,0,0,1,7,2592000.0
4800,1025,9,1,7,2332225.0
2000,2340,27,1,7,2592000.0
2000,20006,393,1,7,2592000.0
23000,0,0,1,7,2595600.0
6500,4144,38,1,7,2979923.0
15000,15148,33,1,7,2592000.0
1100,0,0,1,7,5184000.0
1500,405,17,1,7,2592000.0
1100,11,2,1,7,5184000.0
10000,1282,21,1,7,2592000.0
200,216,10,1,7,1296000.0
500,0,0,1,7,2592000.0
1500,230,5,1,7,5184000.0
6715,58,4,1,7,2595600.0
3000,3811,39,1,7,2595600.0
30000,6,2,1,7,2592000.0
2500,13611,223,1,7,3452400.0
3000,3506,36,1,7,3491587.0
2000,25,1,1,7,2592000.0
3000,4171,72,1,7,2588400.0
75000,1581,10,1,7,2592000.0
500,52,3,1,7,2592000.0
6000,2,2,1,7,3024000.0
250,0,0,1,7,2592000.0
1500,1680,36,1,7,2768400.0
20000,2,2,1,7,2592000.0
2200,3802,48,1,7,2592000.0
4500,75,4,1,7,1833009.0
1650,1655,13,1,7,999680.0
3000,25,1,1,7,2592000.0
4000,4035,42,1,7,2254588.0
2500,2655,49,1,7,3232502.0
1800,1817,32,1,7,2592000.0
3000,0,0,1,7,5184000.0
24000,9485,53,1,7,5184000.0
2621,392,6,1,7,2592000.0
2000,2045,34,1,7,2917025.0
10007,250,3,1,7,2588400.0
1200,1784,29,1,7,1908889.0
100,315,8,1,7,2592000.0
750,235,12,1,7,2750947.0
2500,2500,25,1,7,3974400.0
250,355,2,1,7,3888000.0
80000,2765,25,1,7,5126723.0
1000,1631,31,1,7,1809588.0
1500,1566,23,1,7,1296000.0
2500,85,2,1,7,5180400.0
1000,1240,30,1,7,1728000.0
5000,1,1,1,7,2592000.0
1200,1225,28,1,7,2592000.0
10000,2095,65,1,7,3888000.0
3000,645,12,1,7,2592000.0
300,388,16,1,7,3168033.0
11825,14055,35,1,7,2592000.0
5000,10,1,1,7,1296000.0
10000,10532,267,1,7,4320000.0
12000,50,2,1,7,1468800.0
450,154,11,1,7,2592000.0
5000,330,5,1,7,5184000.0
30000,35,2,1,7,5184000.0
1500,0,0,1,7,5183969.0
5000,0,0,1,7,3893895.0
25000,125,2,1,7,2592000.0
750,870,16,1,7,1688920.0
12000,0,0,1,7,2592000.0
5500,5991,85,1,7,1949610.0
2500,0,0,1,7,2592000.0
130000,580,4,1,7,5184000.0
300,7,3,1,7,2588400.0
6000,1737,24,1,7,3456000.0
10000,100,1,1,7,3998899.0
15000,1956,24,1,7,2592000.0
10000,1158,33,1,7,2592000.0
500,53,7,1,7,2592000.0
1025,684,9,1,7,2592000.0
7000,105,3,1,7,5180400.0
2100,2748,91,1,7,1934021.0
2000,2098,38,1,7,5097600.0
1500,56,3,1,7,1555200.0
2500,117,2,1,7,2174284.0
3000,3780,55,1,7,2678126.0
100,0,0,1,7,1036800.0
1500,198,11,1,7,2592000.0
5500,6130,53,1,7,2592000.0
2000,350,6,1,7,3024000.0
2000,0,0,1,7,1327533.0
2500,2855,34,1,7,2592000.0
55000,35,1,1,7,2637954.0
2500,0,0,1,7,2592000.0
3500,415,7,1,7,5184000.0
35000,25,1,1,7,3888000.0
600,1665,34,1,7,2588400.0
6000,13522,128,1,7,2422800.0
957000,40,2,1,7,2592000.0
3000,26,2,1,7,2595600.0
2000,2242,70,1,7,2592000.0
6000,925,13,1,7,2592000.0
800,1517,59,1,7,2592000.0
6000,155,3,1,7,5106832.0
1000,0,0,1,7,5184000.0
2000,2637,43,1,7,3888000.0
2500,3161,69,1,7,3961263.0
1000,0,0,1,7,2507428.0
500,0,0,1,7,5184000.0
2000,500,6,1,7,2595600.0
3000,3205,55,1,7,5184000.0
2000,0,0,1,7,2592000.0
3250,752,13,1,7,2452861.0
6500,6776,131,1,7,4422429.0
350,361,18,1,7,1133080.0
50000,12,1,1,7,2592000.0
800,45,1,1,7,3884400.0
1000,0,0,1,7,2595600.0
1800,1884,25,1,7,2404964.0
500,100,2,1,7,2592000.0
9000,500,1,1,7,2592000.0
5000,5056,16,1,7,3888000.0
15000,1441,14,1,7,7771280.0
12000,465,7,1,7,4492800.0
420,331,16,1,7,5184000.0
9000,750,6,1,7,2592000.0
60000,455,7,1,7,5184000.0
2000,3825,80,1,7,1422473.0
5000,1253,33,1,7,2592000.0
3000,3008,18,1,7,2681870.0
7800,1475,24,1,7,2419200.0
1375,5204,87,1,7,2615213.0
5000,0,0,1,7,2595600.0
2500,2,2,1,7,2592000.0
280,1114,60,1,7,2592000.0
1500,1565,35,1,7,2592000.0
5635,1701,46,1,7,1296000.0
5000,0,0,1,7,2592000.0
1000,15,1,1,7,5184000.0
5000,1,1,1,7,2849622.0
10000,284,4,1,7,3888000.0
5750,5790,98,1,7,1491799.0
1500,1944,40,1,7,3419631.0
15000,27,2,1,7,2592000.0
3125,530,10,1,7,2049382.0
45000,0,0,1,7,2592000.0
5000,887,14,1,7,1036800.0
385000,1396,11,1,7,2591729.0
45000,12336,48,1,7,3024000.0
1100,0,0,1,7,5184000.0
580,606,10,1,7,1555200.0
350,429,22,1,7,1209600.0
500,0,0,1,7,2589533.0
3250,3480,66,1,7,2160000.0
900,1160,24,1,7,4832597.0
1000,1211,24,1,7,1253308.0
6000,320,8,1,7,3336829.0
750,765,21,1,7,3591226.0
2500,0,0,1,7,2682000.0
2222,2292,64,1,7,2851200.0
1450,1476,17,1,7,2592000.0
2000,183,5,1,7,1382400.0
1000,170,5,1,7,2595600.0
1000,225,8,1,7,2592000.0
2000,0,0,1,7,5270400.0
9800,1262,29,1,7,5184000.0
10000,0,0,1,7,2592000.0
2500,220,7,1,7,2726393.0
1500,2484,32,1,7,4320000.0
75000,0,0,1,7,2592000.0
5000,5195,78,1,7,2195409.0
20800,6619,136,1,7,2533432.0
20000,1066,31,1,7,2584802.0
4000,4100,36,1,7,1810800.0
5000,1515,16,1,7,3718800.0
300,0,0,1,7,2595600.0
15000,16722,171,1,7,1280900.0
6700,5,1,1,7,2595600.0
1500,25,1,1,7,2592000.0
3500,125,2,1,7,5184000.0
2500,100,1,1,7,2592000.0
500,510,12,1,7,841718.0
2500,3322,69,1,7,2592000.0
2500,0,0,1,7,1209600.0
1900,612,16,1,7,3024000.0
1000,2,2,1,7,2592000.0
370,371,11,1,7,2592000.0
2000,556,9,1,7,5184000.0
6200,6206,53,1,7,2592000.0
6000,0,0,1,7,2592000.0
42042,1,1,1,7,2592000.0
995,0,0,1,7,97023.0
5000,0,0,1,7,1728000.0
700,225,6,1,7,4675489.0
200,505,19,1,7,2592000.0
2000,147,5,1,7,2592000.0
8000,8025,32,1,7,5156491.0
850,851,26,1,7,2592000.0
3245,0,0,1,7,864000.0
28000,25,2,1,7,3888000.0
50000,18382,75,1,7,1813441.0
50,31,6,1,7,2592000.0
3000,3465,124,1,7,3399406.0
20000,100,1,1,7,5187600.0
1350,1370,39,1,7,2142921.0
5000,5010,31,1,7,2592000.0
1740,155,7,1,7,1818000.0
1250,1187,15,1,7,2592000.0
2000,407,1,1,7,2592000.0
20000,160,1,1,7,2592000.0
100,193,9,1,7,2592000.0
1500,1500,23,1,7,2592000.0
1000,62,4,1,7,4320000.0
50,0,0,1,7,1133320.0
500,112,3,1,7,3118648.0
800,800,21,1,7,3456000.0
15000,0,0,1,7,2592000.0
1500,136,4,1,7,2592000.0
250,126,5,1,7,2592000.0
15000,0,0,1,7,2592000.0
1200,95,4,1,7,2838864.0
460,25,1,1,7,2591978.0
650,0,0,1,7,2588400.0
5000,0,0,1,7,691200.0
800,285,6,1,7,604800.0
250,110,5,1,7,1296000.0
18000,18748,332,1,7,2592000.0
3000,3016,87,1,7,2264175.0
5000,10224,40,1,7,3110400.0
25000,7,3,1,7,2351206.0
3500,4605,59,1,7,3742443.0
2500,435,9,1,7,5072432.0
6259,250,3,1,7,3891600.0
3000,3320,53,1,7,2592000.0
44000,1299,40,1,7,5184000.0
1000,1,1,1,7,5184000.0
20000,159,3,1,7,2592000.0
15000,5,1,1,7,2591837.0
1500,50,1,1,7,5270400.0
300,461,13,1,7,1296000.0
900,0,0,1,7,2743577.0
1000,0,0,1,7,2275325.0
20000,125,5,1,7,2592000.0
100,162,17,1,7,787012.0
38000,1767,10,1,7,2788876.0
1800,5,1,1,7,1567548.0
900,10,1,1,7,3835471.0
5000,0,0,1,7,1296000.0
